buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
buggy,buggy,buggy,buggy,0.693147,2.397895,3.367296,1.651503,0.037646,0.04037,4.939569,0,1.791759,4.045504,0.760806,4.060443,3.929863,4.025352
buggy,buggy,buggy,buggy,1.386294,2.995732,4.127134,0.810526,0.09118,0.012114,4.583436,0,1.609438,3.205182,0.451076,3.135494,2.87976,2.772589
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,2.995732,2.75557,0
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.61267,0.035237,0.010493,5.472271,0,0.693147,0.565314,0.405465,3.044522,2.817204,1.386294
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.002134,0,6.150603,0,1.098612,0.019803,1.098612,3.091042,2.875258,0.693147
buggy,buggy,buggy,buggy,1.098612,2.302585,3.135494,1.59883,0.828861,0.111843,3.922963,0,1.386294,1.638997,0.165514,3.135494,2.930127,2.397895
clean,clean,clean,clean,1.098612,2.197225,2.944439,0,0,0,4.559754,0,0.693147,2.149434,0.10436,3.178054,2.98214,2.564949
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,3.218876,3.031582,0
clean,buggy,clean,clean,0.693147,2.197225,2.944439,0,0,0,4.559754,0,0.693147,0,0.157004,3.258097,3.078694,1.609438
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,3.295837,3.123686,0
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.004255,0.008493,6.152733,0,1.098612,0.019803,1.386294,3.332205,3.16674,1.791759
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,3.367296,3.208017,0
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0,0,0,0,0,0,3.401197,3.247269,2.397895
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.01917,0,5.739793,0,1.098612,0.698135,2.564949,3.433987,3.285038,2.484907
clean,clean,clean,clean,0.693147,1.791759,1.94591,0.548106,1.11803,0.063312,3.951244,0,1.386294,1.088562,0.693147,3.465736,3.315639,1.94591
clean,clean,clean,clean,1.386294,1.791759,1.94591,0.6839,0.032162,0.020114,5.245286,0,1.609438,3.822536,1.465568,3.178054,2.92531,2.484907
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.287682,0,2.772589,0,0.693147,5.300066,0.693147,3.496508,3.348851,1.609438
buggy,buggy,buggy,buggy,1.098612,2.397895,4.060443,1.886171,2.988132,0.006314,1.877937,0,1.386294,0.067659,0.207014,3.526361,3.383373,2.995732
clean,clean,clean,clean,0.693147,0.693147,1.098612,0,0,0,0,0,0,0,0,3.555348,3.414443,2.639057
clean,clean,clean,clean,0.693147,1.386294,1.791759,1.107129,0.103012,0.026051,4.237001,0,0.693147,4.44875,0.470004,4.077537,3.932414,4.043051
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.014389,0.014389,4.248495,0,1.098612,2.030776,1.609438,4.094345,3.951436,0
clean,clean,clean,clean,1.098612,1.386294,2.197225,0.47324,0.028655,0.002323,4.68675,0,1.098612,2.850707,0.559616,3.218876,2.972975,2.564949
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.002103,0.002103,6.165418,0,1.098612,0.00995,1.94591,3.258097,3.022861,1.386294
clean,clean,clean,clean,0.693147,1.386294,1.791759,1.104399,0.01225,0.006144,5.880533,1,1.791759,3.709907,1.648659,3.295837,3.070376,2.484907
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.678516,0.050124,0.041196,4.682131,0,0.693147,1.134623,0.405465,3.332205,3.115292,2.833213
buggy,buggy,buggy,buggy,0.693147,1.386294,2.302585,1.254427,1.416192,0.006054,4.023385,0,1.791759,1.512927,0.636577,3.583519,3.441699,2.70805
clean,clean,clean,clean,0.693147,2.833213,3.988984,1.855876,0.018726,0.017169,5.04806,0,0.693147,3.075467,0.482426,4.110874,3.965185,4.060443
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.651437,0.038652,0.019513,4.629863,0,0.693147,0.81093,1.252763,4.127134,3.983972,4.077537
buggy,buggy,buggy,buggy,1.098612,2.944439,4.043051,1.772721,0.097413,0.098196,4.982647,0,1.791759,2.361797,0.587787,4.158883,4.018183,4.143135
buggy,buggy,buggy,clean,0.693147,1.098612,1.098612,0.528398,4.859812,0,0,0,0,0,0,3.367296,3.150597,2.639057
buggy,buggy,buggy,buggy,0.693147,2.397895,3.218876,1.333848,0.10915,0.108393,4.601463,0,1.609438,1.80171,0.457425,4.174387,4.03371,1.386294
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.048494,0,5.087596,0,0.693147,1.451614,1.94591,4.189655,4.048126,4.127134
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.011765,0.0059,5.135798,0,0.693147,0.09531,2.079442,4.204693,4.065259,4.143135
buggy,buggy,buggy,clean,1.098612,3.401197,3.988984,1.75067,0.021595,0.018232,5.206805,0,1.791759,3.529004,0.887891,4.219508,4.071417,4.219508
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.692853,0.206207,0.037458,4.197202,0,0.693147,1.948763,0.916291,4.234107,4.083621,4.174387
buggy,clean,clean,buggy,0.693147,2.564949,3.637586,1.759816,0.090618,0.09022,4.827914,0,0.693147,3.420673,0.482426,4.248495,4.100327,4.189655
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,3.970292,0,0,0,0,0,0,3.610918,3.42719,1.791759
